accel.x_mean,accel.x_std,accel.x_min,accel.x_max,accel.x_energy,accel.x_dom_freq,accel.y_mean,accel.y_std,accel.y_min,accel.y_max,accel.y_energy,accel.y_dom_freq,accel.z_mean,accel.z_std,accel.z_min,accel.z_max,accel.z_energy,accel.z_dom_freq,gyro.x_mean,gyro.x_std,gyro.x_min,gyro.x_max,gyro.x_energy,gyro.x_dom_freq,gyro.y_mean,gyro.y_std,gyro.y_min,gyro.y_max,gyro.y_energy,gyro.y_dom_freq,gyro.z_mean,gyro.z_std,gyro.z_min,gyro.z_max,gyro.z_energy,gyro.z_dom_freq,label,source
-5.9028,3.6144377377401318,-16.55,2.97,2395.3604,0.0,-2.2502,0.551650215263259,-3.82,-0.93,268.3859,0.0,-8.318200000000001,1.6843060173258304,-11.68,-3.06,3601.4668999999994,0.0,0.039000000000000014,0.24135658267385207,-0.59,0.54,2.9887,5.712000000000001,-0.004400000000000031,2.090540753011048,-3.4,4.37,218.519,5.712000000000001,0.04920000000000001,0.10710443501554917,-0.15,0.39,0.6946,0.0,frisson,frisson.csv
-6.1822,2.2531917716874434,-12.74,2.05,2164.8235,0.0,-2.8284000000000002,0.5073513969626968,-3.65,-1.15,412.8626,0.0,-8.2738,0.563829371352717,-9.32,-6.69,3438.6835,0.0,0.08120000000000001,0.09876517604905082,-0.11,0.25,0.8174,0.0,-0.085,0.8280440809522159,-2.99,1.71,34.64409999999999,8.568000000000001,-0.095,0.25507841931453157,-0.36,0.53,3.7045000000000003,1.4280000000000002,frisson,frisson.csv
-5.7142,2.656956973682487,-12.79,0.34,1985.5751,0.0,-2.2578,0.3794853883880116,-3.23,-1.34,262.0835,0.0,-8.764999999999999,0.8494686574559418,-10.55,-6.22,3877.3411,0.0,-0.0796,0.10873748203816383,-0.32,0.14,0.908,0.0,0.3685999999999999,1.488232522155056,-2.62,4.32,117.53510000000001,5.712000000000001,0.12080000000000002,0.0711010548444958,-0.04,0.26,0.9824,0.0,frisson,frisson.csv
-5.4193999999999996,0.9697905134615414,-8.78,-3.59,1515.5194999999999,0.0,-1.6029999999999998,0.24065119987234634,-2.01,-0.99,131.37609999999998,0.0,-9.2492,0.5470460309699725,-10.24,-7.13,4292.348,0.0,-0.04940000000000001,0.05496944605869701,-0.18,0.02,0.2731,0.0,-0.0632,0.5933917424433879,-1.23,1.77,17.805400000000002,5.712000000000001,0.08900000000000001,0.06447480127925947,-0.03,0.29,0.6039,0.0,frisson,frisson.csv
-6.476,1.9571029610115047,-14.62,-4.2,2288.4414,0.0,-1.0042,0.3694324836827428,-2.44,-0.27,57.244899999999994,0.0,-9.03,0.9673179415269831,-10.82,-5.53,4123.8302,0.0,0.0996,0.23546515665804993,-0.24,0.75,3.2682,1.4280000000000002,-0.23260000000000003,0.780855453973397,-2.33,2.52,33.191900000000004,4.284000000000001,-0.0316,0.17817250068402812,-0.54,0.34,1.6372,1.4280000000000002,frisson,frisson.csv
-5.854399999999999,3.0886936785638035,-13.62,1.31,2190.7014,0.0,-2.6298000000000004,0.7105954967490296,-4.53,-1.13,371.03970000000004,0.0,-8.3422,1.9331510960087936,-12.05,-2.28,3666.4687,0.0,0.17980000000000004,0.23546965834264083,-0.29,0.69,4.3887,0.0,0.020599999999999997,2.3053497869087023,-4.37,4.37,265.7531,5.712000000000001,-0.31880000000000003,0.21333204166275632,-0.73,-0.03,7.357200000000001,0.0,frisson,frisson.csv
-6.595,4.568723782414516,-17.44,6.43,3218.3631,0.0,-3.9759999999999995,0.4405042565061092,-5.48,-2.85,800.131,0.0,-6.074199999999999,1.7923449333205927,-9.34,-1.41,2005.4203,0.0,0.0204,0.26427985167242696,-0.63,0.52,3.5130000000000003,5.712000000000001,-0.13999999999999999,2.418420145466871,-4.37,4.37,293.4178,5.712000000000001,0.0912,0.20989178163996797,-0.5,0.43,2.6186,2.8560000000000003,frisson,frisson.csv
-1.8307999999999998,0.7603179334988752,-3.52,-0.22,196.4956,0.0,-0.4224000000000001,0.13215990314766426,-0.67,0.02,9.794400000000001,0.0,-11.167800000000002,0.27344681384137565,-12.01,-10.4,6239.726500000001,0.0,0.024600000000000004,0.030738249787520433,-0.04,0.08,0.07750000000000001,0.0,0.0368,0.3957900453523307,-0.79,0.63,7.900200000000001,5.712000000000001,0.022600000000000002,0.07216120841560235,-0.12,0.15,0.2859,1.4280000000000002,frisson,frisson_assis_bras_table_FV.csv
-1.8768,0.4597496710167393,-3.46,-1.12,186.68740000000005,0.0,-0.4807999999999999,0.12793498348770752,-0.71,-0.14,12.3768,0.0,-11.146199999999999,0.31012184702145706,-12.2,-10.49,6216.6975,0.0,0.011000000000000001,0.041484937025383084,-0.09,0.1,0.0921,5.712000000000001,0.014399999999999998,0.2371004850269185,-0.63,0.44,2.8211999999999997,5.712000000000001,0.009600000000000003,0.027346663416219538,-0.05,0.08,0.041999999999999996,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.8229999999999997,0.18853381659532592,-2.31,-1.23,167.9437,0.0,-0.4614000000000001,0.12209848483908388,-0.69,-0.0,11.389899999999999,0.0,-11.149,0.2089425758432205,-11.94,-10.78,6217.192900000001,0.0,0.011200000000000002,0.030241693074297277,-0.07,0.07,0.052000000000000005,7.140000000000001,0.024400000000000005,0.07230933549687758,-0.2,0.14,0.2912,5.712000000000001,0.0,0.01854723699099141,-0.04,0.03,0.017200000000000003,4.284000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.8346,0.2894146506312353,-2.63,-1.31,172.4759,0.0,-0.4576,0.11167022879890592,-0.67,-0.2,11.0934,0.0,-11.167200000000003,0.21968195192140835,-11.93,-10.82,6237.7308,0.0,0.015000000000000005,0.03488552708502481,-0.05,0.08,0.07210000000000001,7.140000000000001,0.0512,0.11712625666348259,-0.24,0.36,0.817,0.0,0.0021999999999999997,0.02385707442248525,-0.06,0.05,0.028700000000000003,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.736,0.3014630989026683,-2.36,-0.91,155.2288,0.0,-0.47620000000000007,0.07636465150840406,-0.59,-0.28,11.6299,0.0,-11.175200000000002,0.11744343319232461,-11.42,-10.94,6244.944399999999,0.0,0.0108,0.020960916010518242,-0.04,0.04,0.027800000000000005,0.0,0.0344,0.14593368356894168,-0.28,0.44,1.1239999999999999,1.4280000000000002,-0.0046,0.024017493624439668,-0.07,0.04,0.029900000000000003,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.8272000000000004,0.2703408219266931,-2.39,-0.88,170.5872,0.0,-0.48599999999999993,0.07113367697511495,-0.72,-0.36,12.0628,0.0,-11.144799999999998,0.13253286384893376,-11.51,-10.77,6211.2066,0.0,0.016399999999999998,0.024063249988312052,-0.02,0.1,0.04239999999999999,0.0,0.0592,0.12390060532539784,-0.23,0.46,0.9428000000000001,0.0,-0.0092,0.017645396000090224,-0.06,0.01,0.019799999999999998,0.0,frisson,frisson_assis_bras_table_FV.csv
-1.8845999999999998,0.4173881167450746,-3.53,-0.97,186.2965,0.0,-0.4696000000000001,0.12636391890092677,-0.7,-0.08,11.8246,0.0,-11.1458,0.2621380552304453,-11.89,-10.67,6214.8787,0.0,0.0054,0.05158333064081845,-0.12,0.09,0.13449999999999998,5.712000000000001,-0.006599999999999991,0.21239218441364552,-0.6,0.31,2.2577000000000003,5.712000000000001,0.0076,0.0234571950582332,-0.03,0.06,0.0304,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.9856,0.34633602180541373,-2.67,-1.19,203.1278,0.0,-0.4646,0.07741343552639943,-0.61,-0.31,11.092300000000002,0.0,-11.126399999999999,0.12014591129122945,-11.48,-10.88,6190.560600000001,0.0,0.012,0.030066592756745815,-0.05,0.07,0.0524,5.712000000000001,0.0264,0.16130418469463212,-0.43,0.23,1.3357999999999999,5.712000000000001,0.002,0.020784609690826527,-0.03,0.05,0.0218,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.9422,0.5221466843713556,-3.21,-0.64,202.23889999999997,0.0,-0.47619999999999996,0.11627364275707543,-0.69,-0.21,12.014300000000002,0.0,-11.12,0.17791008965204866,-11.51,-10.88,6184.3026,0.0,0.012000000000000002,0.051691391933280345,-0.1,0.1,0.14080000000000004,5.712000000000001,0.0318,0.309358626839466,-0.74,0.67,4.835699999999999,5.712000000000001,0.0004000000000000009,0.04009788024322483,-0.09,0.1,0.0804,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-2.031,0.47392931962477275,-2.94,-0.5,217.4785,0.0,-0.4982,0.11151125503732795,-0.75,-0.23,13.031900000000002,0.0,-11.0998,0.22942964063084778,-11.84,-10.7,6162.909900000001,0.0,0.012199999999999999,0.044957313086971734,-0.1,0.1,0.1085,7.140000000000001,0.04999999999999999,0.286879765755621,-0.81,0.53,4.239999999999999,5.712000000000001,-0.0034,0.031787418894902435,-0.1,0.07,0.051100000000000007,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.9427999999999996,0.10518631089642795,-2.17,-1.66,189.27679999999998,0.0,-0.4746,0.09196107872355565,-0.64,-0.21,11.6851,0.0,-11.1276,0.16774456772128268,-11.67,-10.77,6192.581,0.0,0.012000000000000002,0.024899799195977464,-0.05,0.07,0.03820000000000001,7.140000000000001,0.030200000000000005,0.028034978152301104,-0.01,0.09,0.08490000000000002,0.0,0.006,0.01,-0.01,0.03,0.006800000000000001,0.0,frisson,frisson_assis_bras_table_FV.csv
-1.8824,0.28794832869804954,-2.38,-1.09,181.31719999999999,0.0,-0.46379999999999993,0.06449465094098891,-0.63,-0.33,10.9635,0.0,-11.142800000000001,0.09791915032311098,-11.46,-10.88,6208.579,0.0,0.0076,0.016680527569594435,-0.03,0.05,0.016800000000000002,0.0,0.0552,0.1262891919366024,-0.22,0.38,0.9498000000000001,4.284000000000001,-0.0052,0.030347322781425053,-0.07,0.07,0.047400000000000005,4.284000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.7939999999999998,0.4426104381959377,-2.5,-0.75,170.71699999999998,0.0,-0.47279999999999994,0.10282100952626366,-0.67,-0.2,11.7056,0.0,-11.165,0.15471586861081818,-11.53,-10.91,6234.0581,0.0,0.0184,0.03170867389217027,-0.05,0.06,0.0672,0.0,0.046,0.22216210297888342,-0.44,0.51,2.5736000000000003,5.712000000000001,0.0016000000000000005,0.026027677575995903,-0.05,0.06,0.033999999999999996,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.9062000000000001,0.20102626694041753,-2.43,-1.44,183.70050000000003,0.0,-0.46340000000000003,0.089030556552231,-0.68,-0.24,11.133300000000002,0.0,-11.1474,0.16593745809792318,-11.68,-10.72,6214.6031,0.0,0.012,0.02870540018881465,-0.05,0.08,0.0484,5.712000000000001,0.0366,0.1041462433311927,-0.21,0.31,0.6093,4.284000000000001,0.005999999999999998,0.020297783130184436,-0.03,0.07,0.022400000000000003,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.7746000000000002,0.20794431947038128,-2.11,-1.17,159.62230000000002,0.0,-0.473,0.07012132343303284,-0.66,-0.28,11.4323,0.0,-11.154200000000001,0.11212653566395435,-11.47,-10.86,6221.437500000001,0.0,0.011199999999999998,0.019863534428696216,-0.03,0.06,0.026,0.0,0.0348,0.07679166621450534,-0.12,0.17,0.3554,0.0,0.0028000000000000004,0.015236797563792726,-0.04,0.03,0.012,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.8144,0.3442101683564853,-2.6,-0.96,170.5264,0.0,-0.4842,0.08390685311701303,-0.71,-0.27,12.0745,0.0,-11.152399999999998,0.14016504557128354,-11.54,-10.89,6219.7836,0.0,0.0158,0.0295357410606201,-0.06,0.07,0.0561,0.0,0.0254,0.1999420916165478,-0.51,0.45,2.0311000000000003,5.712000000000001,-0.0016000000000000003,0.02781078927322991,-0.07,0.05,0.0388,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.9276,0.30189773102824075,-3.15,-1.32,190.33919999999998,0.0,-0.4686,0.07949867923431181,-0.63,-0.32,11.295300000000001,0.0,-11.142800000000001,0.12661816615320257,-11.47,-10.87,6208.9012,0.0,0.011000000000000001,0.028861739379323622,-0.05,0.09,0.047700000000000006,7.140000000000001,0.0346,0.13531016221998998,-0.14,0.72,0.9753,4.284000000000001,0.0048,0.0164,-0.02,0.03,0.0146,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.6672,0.5413835608882117,-2.62,-0.51,153.6326,0.0,-0.5062,0.12587120401426213,-0.82,-0.23,13.604100000000003,0.0,-11.1742,0.33303507322803116,-11.83,-10.67,6248.6829,0.0,0.0186,0.07753734584056898,-0.13,0.14,0.3179,5.712000000000001,0.05299999999999999,0.37958530003149493,-0.65,0.99,7.344699999999998,4.284000000000001,-0.0011999999999999995,0.04052850848476909,-0.09,0.07,0.0822,4.284000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.9037999999999997,0.382543540005579,-3.06,-1.23,188.53969999999998,0.0,-0.5014,0.09915664375118795,-0.69,-0.2,13.061700000000002,0.0,-11.124199999999998,0.2577525169615226,-11.9,-10.7,6190.7131,0.0,0.0076,0.0538353044014799,-0.08,0.11,0.1478,5.712000000000001,0.009799999999999998,0.2092987338709912,-0.53,0.36,2.1951,5.712000000000001,0.0015999999999999999,0.025562472493872727,-0.04,0.07,0.0328,5.712000000000001,frisson,frisson_assis_bras_table_FV.csv
-1.7512,0.7905760937443025,-3.79,-0.27,184.5856,0.0,-0.5297999999999999,0.1261980982424062,-0.85,-0.24,14.830700000000002,0.0,-11.148399999999999,0.31788903724413026,-11.77,-10.56,6219.393800000001,0.0,0.014000000000000002,0.07753708789992052,-0.16,0.15,0.3104,4.284000000000001,0.0456,0.43761700149788507,-0.95,1.22,9.6794,4.284000000000001,0.002200000000000001,0.061458603954206444,-0.13,0.11,0.1891,4.284000000000001,frisson,frisson_assis_bras_table_FV.csv
-0.5534,0.04301674092722506,-0.63,-0.45,15.405100000000001,0.0,-0.8456,0.03275118318473395,-0.92,-0.78,35.8056,0.0,-11.367799999999999,0.053788102773754794,-11.48,-11.26,6461.4885,0.0,0.014199999999999999,0.004935585071701226,0.01,0.02,0.0113,0.0,0.0248,0.008997777503361594,0.0,0.04,0.0348,0.0,0.005600000000000001,0.004963869458396343,0.0,0.01,0.0028,0.0,repos,repos_allongé_FV.csv
-0.6142000000000001,0.04176553603151766,-0.73,-0.52,18.949299999999997,0.0,-0.8555999999999999,0.040603448129438474,-0.94,-0.77,36.684999999999995,0.0,-11.351599999999998,0.053641774765568605,-11.5,-11.25,6443.085,0.0,0.012000000000000002,0.004898979485566357,0.0,0.02,0.0084,0.0,0.035,0.006708203932499369,0.02,0.05,0.0635,0.0,0.002,0.004,0.0,0.01,0.001,0.0,repos,repos_allongé_FV.csv
-0.6072,0.04079411722295263,-0.69,-0.5,18.517799999999998,0.0,-0.8512000000000002,0.03581284685695902,-0.94,-0.78,36.291199999999996,0.0,-11.361999999999998,0.04289522117905443,-11.47,-11.29,6454.8442000000005,0.0,0.0104,0.0019595917942265427,0.01,0.02,0.005600000000000001,0.0,0.03640000000000001,0.004800000000000001,0.03,0.04,0.06740000000000002,0.0,0.0012,0.003249615361854384,0.0,0.01,0.0006000000000000001,0.0,repos,repos_allongé_FV.csv
-0.6048,0.03737592808212259,-0.7,-0.52,18.358999999999998,0.0,-0.8556,0.0274342851191716,-0.94,-0.79,36.6402,0.0,-11.3596,0.03959595938981657,-11.43,-11.28,6452.104,0.0,0.0114,0.004903060268852505,0.0,0.02,0.007700000000000001,0.0,0.03540000000000001,0.008765842800324452,0.02,0.05,0.0665,0.0,0.001,0.0030000000000000005,0.0,0.01,0.0005,0.0,repos,repos_allongé_FV.csv
-0.6152,0.039204081420178706,-0.71,-0.54,19.000400000000003,0.0,-0.8694000000000002,0.03997048911384498,-0.98,-0.77,37.872699999999995,0.0,-11.357999999999999,0.04312771730569555,-11.44,-11.27,6450.301199999999,0.0,0.012200000000000003,0.004142463035441596,0.01,0.02,0.0083,0.0,0.034600000000000006,0.006069596362197408,0.02,0.05,0.0617,0.0,0.0006,0.0023748684174075834,-0.0,0.01,0.00030000000000000003,0.0,repos,repos_allongé_FV.csv
-0.6175999999999999,0.047225416885401876,-0.72,-0.52,19.183000000000003,0.0,-0.873,0.03163858403911275,-0.95,-0.8,38.1565,0.0,-11.3498,0.03712088361017291,-11.42,-11.28,6440.966899999999,0.0,0.011200000000000002,0.003249615361854384,0.01,0.02,0.006800000000000002,0.0,0.0378,0.008072174428244228,0.02,0.05,0.07470000000000002,0.0,0.001,0.0030000000000000005,0.0,0.01,0.0005,0.0,repos,repos_allongé_FV.csv
-0.6055999999999999,0.038322839143257646,-0.69,-0.54,18.410999999999998,0.0,-0.8695999999999999,0.028632848269077266,-0.94,-0.81,37.85119999999999,0.0,-11.3578,0.03764518561516214,-11.46,-11.28,6450.0518999999995,0.0,0.011600000000000001,0.003666060555964672,0.01,0.02,0.0074,0.0,0.0378,0.00575847201955519,0.03,0.05,0.07310000000000001,0.0,0.0004,0.0028000000000000004,-0.01,0.01,0.0004,27.132,repos,repos_allongé_FV.csv
-0.5907999999999999,0.037833318649042665,-0.67,-0.49,17.5238,0.0,-0.8774,0.027771208111999755,-0.95,-0.82,38.5301,0.0,-11.362,0.031432467291003414,-11.44,-11.3,6454.8016,0.0,0.0106,0.003104834939252005,0.0,0.02,0.006100000000000001,0.0,0.03840000000000001,0.009666436778875657,0.02,0.06,0.0784,0.0,0.0004,0.0019595917942265427,0.0,0.01,0.0002,0.0,repos,repos_allongé_FV.csv
-0.5771999999999999,0.032926585003610676,-0.64,-0.51,16.7122,0.0,-0.8655999999999999,0.027507089995126723,-0.93,-0.8,37.501,0.0,-11.354800000000001,0.0363450134131218,-11.44,-11.26,6446.6402,0.0,0.011200000000000002,0.003249615361854384,0.01,0.02,0.006800000000000001,0.0,0.037000000000000005,0.0060827625302982205,0.03,0.05,0.0703,0.0,0.0002,0.0014000000000000002,0.0,0.01,0.0001,1.4280000000000002,repos,repos_allongé_FV.csv
-0.5790000000000001,0.03811823710509182,-0.66,-0.51,16.8347,0.0,-0.8732000000000001,0.03540847356212917,-0.94,-0.79,38.186600000000006,0.0,-11.363199999999999,0.055801075258457275,-11.48,-11.25,6456.2714000000005,0.0,0.011800000000000001,0.0038418745424597094,0.01,0.02,0.007700000000000001,0.0,0.035,0.00574456264653803,0.03,0.05,0.0629,0.0,0.0008,0.0027129319932501068,0.0,0.01,0.0004,0.0,repos,repos_allongé_FV.csv
-0.5852,0.034423247958320254,-0.67,-0.49,17.1822,0.0,-0.8811999999999999,0.022417850030723305,-0.92,-0.83,38.8508,0.0,-11.359000000000002,0.034539832078341125,-11.43,-11.28,6451.4037,0.0,0.011000000000000001,0.003,0.01,0.02,0.006500000000000001,0.0,0.036000000000000004,0.004898979485566357,0.03,0.04,0.066,0.0,0.0016,0.0036660605559646715,0.0,0.01,0.0008,0.0,repos,repos_allongé_FV.csv
-0.5686,0.03588927416373865,-0.65,-0.47,16.229699999999998,0.0,-0.8794,0.03177483280837212,-0.94,-0.82,38.717699999999994,0.0,-11.3648,0.04486602277893599,-11.46,-11.27,6458.0346,0.0,0.012600000000000002,0.004386342439892262,0.01,0.02,0.0089,0.0,0.0398,0.00647765389628066,0.03,0.05,0.08130000000000001,0.0,0.0006,0.002374868417407583,0.0,0.01,0.00030000000000000003,0.0,repos,repos_allongé_FV.csv
-0.5481999999999999,0.04380365281571846,-0.65,-0.46,15.122099999999998,0.0,-0.8908000000000001,0.0342835237395458,-0.96,-0.82,39.735,0.0,-11.3608,0.037408020530362386,-11.46,-11.27,6453.4588,0.0,0.011200000000000002,0.003249615361854384,0.01,0.02,0.006800000000000002,0.0,0.037000000000000005,0.008544003745317531,0.01,0.05,0.0721,0.0,0.002,0.004,0.0,0.01,0.001,0.0,repos,repos_allongé_FV.csv
-0.5499999999999999,0.05610704055642214,-0.71,-0.4,15.2824,0.0,-0.8828,0.04340691189200172,-1.01,-0.77,39.06100000000001,0.0,-11.365599999999999,0.05181351175127974,-11.49,-11.26,6458.977400000001,0.0,0.011600000000000001,0.005782732917920384,0.0,0.03,0.008400000000000001,0.0,0.03740000000000001,0.009340235543068494,0.02,0.06,0.07430000000000002,0.0,0.0028000000000000004,0.00448998886412873,-0.0,0.01,0.0014,0.0,repos,repos_allongé_FV.csv
-0.5316,0.05076849416715056,-0.65,-0.41,14.2588,0.0,-0.8848,0.046657903939204125,-0.96,-0.8,39.252399999999994,0.0,-11.3588,0.05335316298027709,-11.46,-11.24,6451.2591999999995,0.0,0.0104,0.003440930106817051,0.0,0.02,0.006000000000000001,0.0,0.036000000000000004,0.007483314773547883,0.02,0.05,0.06760000000000002,0.0,0.0006,0.0036932370625238783,-0.01,0.01,0.0007,9.996,repos,repos_allongé_FV.csv
-0.531,0.053413481444294565,-0.67,-0.4,14.2407,0.0,-0.8636000000000001,0.04325551987897037,-0.93,-0.75,37.383799999999994,0.0,-11.3672,0.0592297222684693,-11.48,-11.25,6460.837200000001,0.0,0.0104,0.00662117814289874,-0.01,0.02,0.007600000000000001,0.0,0.0358,0.008268010643437755,0.02,0.06,0.0675,0.0,0.0014000000000000002,0.0034698703145794943,0.0,0.01,0.0007000000000000001,0.0,repos,repos_allongé_FV.csv
-0.547,0.052735187493740836,-0.67,-0.43,15.0995,0.0,-0.8674,0.04706633616503414,-0.97,-0.76,37.7299,0.0,-11.367799999999999,0.051818529504415914,-11.47,-11.26,6461.478100000001,0.0,0.0134,0.006814690014960327,-0.0,0.02,0.011299999999999998,0.0,0.031400000000000004,0.012650691680694773,0.0,0.06,0.0573,0.0,0.0026,0.004386342439892262,0.0,0.01,0.0013,0.0,repos,repos_allongé_FV.csv
-0.566,0.04651881339845203,-0.68,-0.46,16.125999999999998,0.0,-0.8854,0.0670286505906243,-1.0,-0.76,39.4213,0.0,-11.3562,0.08019700742546444,-11.52,-11.17,6448.4855,0.0,0.0138,0.0059632206063502296,0.0,0.03,0.0113,0.0,0.033600000000000005,0.009748846085563154,0.02,0.06,0.06119999999999999,0.0,0.0012000000000000001,0.003249615361854384,0.0,0.01,0.0006000000000000001,0.0,repos,repos_allongé_FV.csv
-0.5954,0.04972765829998434,-0.68,-0.49,17.848699999999997,0.0,-0.8894000000000001,0.043699427913875495,-1.01,-0.81,39.6471,0.0,-11.351600000000001,0.05763193559130213,-11.49,-11.23,6443.1072,0.0,0.0136,0.0048000000000000004,0.01,0.02,0.0104,0.0,0.031,0.007280109889280519,0.02,0.05,0.050699999999999995,0.0,0.0024,0.004270831300812524,0.0,0.01,0.0012000000000000001,0.0,repos,repos_allongé_FV.csv
-0.623,0.0323882694814033,-0.7,-0.55,19.458900000000003,0.0,-0.9139999999999999,0.041182520563948,-1.04,-0.83,41.854600000000005,0.0,-11.355599999999999,0.04148059787418687,-11.45,-11.26,6447.5686,0.0,0.015600000000000001,0.004963869458396343,0.01,0.02,0.013399999999999999,0.0,0.035,0.008544003745317531,0.02,0.05,0.0649,0.0,0.0002,0.0031559467676119,-0.01,0.01,0.0005,5.712000000000001,repos,repos_allongé_FV.csv
-6.716600000000001,1.7939460527005822,-9.22,-2.71,2416.5479,0.0,-0.6604000000000001,0.383551613215223,-1.25,0.17,29.162,0.0,-7.6874,2.0151940948702682,-10.96,-4.05,3157.8563000000004,0.0,-0.018199999999999994,0.06285507139443881,-0.12,0.12,0.21409999999999996,1.4280000000000002,-1.2740000000000002,0.3219937887599697,-1.99,-0.55,86.3378,0.0,-0.2872,0.1273112720853892,-0.49,-0.07,4.9346000000000005,0.0,repos,repos_rotation.csv
-9.310400000000001,0.2572622008768486,-9.83,-8.8,4337.486599999999,0.0,-1.1989999999999998,0.061229078059366546,-1.32,-1.08,72.0675,0.0,-1.909,1.0199965686216792,-3.95,-0.52,234.2337,0.0,0.05599999999999999,0.020591260281974003,0.01,0.09,0.178,0.0,-0.4452,0.2891590565761342,-0.92,0.09,14.090799999999998,0.0,0.0154,0.03157277308061489,-0.06,0.08,0.061700000000000005,1.4280000000000002,repos,repos_rotation.csv
-9.1862,0.5547824438462341,-10.36,-8.15,4234.7027,0.0,-1.5274,0.26247902773364584,-2.0,-1.13,120.0923,0.0,-2.3382,1.732855089152004,-6.08,-0.29,423.49830000000003,0.0,-0.0366,0.043662798810887055,-0.12,0.02,0.1623,0.0,0.8283999999999998,0.5514140368180701,-0.07,1.63,49.5152,0.0,-0.1188,0.06256644468083511,-0.21,-0.03,0.9014,0.0,repos,repos_rotation.csv
-5.811999999999999,1.2872171533972037,-7.95,-3.41,1771.8135999999997,0.0,-2.1995999999999998,0.20804768684126243,-2.69,-1.71,244.0762,0.0,-8.5852,1.1795664288203525,-10.19,-6.11,3754.8518000000004,0.0,-0.12140000000000001,0.19255139573630725,-0.76,0.04,2.5907,0.0,0.9695999999999999,0.29488275636259237,0.34,1.41,51.35399999999999,0.0,-0.1476,0.06423581555487562,-0.35,-0.08,1.2956,0.0,repos,repos_rotation.csv
-1.6117999999999997,0.5157041399872605,-3.14,-1.04,143.1925,0.0,0.38400000000000006,1.114470277755311,-1.53,2.57,69.475,1.4280000000000002,-11.173199999999998,0.27097926119908156,-11.63,-10.21,6245.6914,0.0,-0.7214,0.2937074054224715,-1.13,-0.24,30.334100000000003,0.0,0.352,0.482841588929537,-0.33,1.28,17.852,0.0,-0.1518,0.15034214312693564,-0.41,0.06,2.2823,0.0,repos,repos_rotation.csv
-1.3282000000000003,0.3378857203256746,-2.12,-0.82,93.9141,0.0,4.026199999999999,0.8745144710066266,2.73,5.7,848.7531,0.0,-10.343600000000002,0.4185582874582703,-11.24,-9.7,5358.2626,0.0,-0.4086000000000001,0.10783339000513709,-0.71,-0.24,8.9291,0.0,0.085,0.148758193051677,-0.26,0.37,1.4677,0.0,0.1372,0.0823417269675588,-0.08,0.24,1.2802,0.0,repos,repos_rotation.csv
0.0266,0.6922011557343717,-0.92,1.69,23.9925,1.4280000000000002,6.269399999999999,0.48477380292255895,5.32,7.19,1977.0191000000002,0.0,-9.0096,0.46124596475199664,-10.06,-8.26,4069.282,0.0,-0.271,0.09002777349240622,-0.4,-0.07,4.0773,0.0,0.2962,0.25071808869724577,-0.02,0.97,7.5297,0.0,0.2438,0.028558011135231393,0.18,0.32,3.0127,0.0,repos,repos_rotation.csv
4.4884,2.2884303441442126,1.26,8.11,1269.1324,0.0,6.8244,0.2832466063344802,6.28,7.31,2332.6331999999998,0.0,-6.869800000000001,1.0419030473129447,-8.56,-5.33,2413.9856999999997,0.0,-0.0318,0.12183086636809246,-0.32,0.18,0.7927000000000001,1.4280000000000002,0.8918,0.5278965428945335,0.11,2.56,53.69910000000001,0.0,0.3046,0.07454421506730083,0.13,0.45,4.916899999999999,0.0,repos,repos_rotation.csv
7.442799999999998,0.3642199335566355,6.65,8.2,2776.3964000000005,0.0,6.5464,0.3428980023272226,5.83,7.06,2148.6465999999996,0.0,-3.2724,1.020473537138519,-5.37,-1.52,587.4984000000001,0.0,-0.09500000000000001,0.14423938435808717,-0.38,0.13,1.4915,1.4280000000000002,0.602,0.14144963768069538,0.27,0.84,19.1206,0.0,-0.0772,0.14153501333592336,-0.29,0.12,1.2996,1.4280000000000002,repos,repos_rotation.csv
7.442399999999999,0.3661614944256154,6.81,8.33,2776.1695999999997,0.0,6.6678,0.32716534046258633,6.13,7.34,2228.3297000000002,0.0,-2.0907999999999998,0.6059169580066232,-3.22,-0.71,236.929,0.0,0.2548,0.11294671309958515,0.04,0.37,3.884,0.0,-0.06659999999999999,0.25988928411921874,-0.47,0.3,3.5989000000000004,1.4280000000000002,0.15380000000000002,0.09136498235100798,-0.01,0.3,1.6001,0.0,repos,repos_rotation.csv
