timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,label
972621,-2.07,-0.48,-11.08,0.01,0.04,0.01,repos_assis
972635,-2.03,-0.46,-11.06,0.01,0.05,0.01,repos_assis
972649,-2.02,-0.47,-11.15,0.01,0.05,0.01,repos_assis
972663,-1.99,-0.49,-11.15,0.01,0.04,0.01,repos_assis
972677,-1.95,-0.47,-11.14,0.01,0.03,0.01,repos_assis
972691,-1.94,-0.44,-11.15,0.01,0.03,0.01,repos_assis
972705,-1.93,-0.46,-11.17,0.01,0.02,0.01,repos_assis
972719,-2.01,-0.42,-11.14,0.01,0.02,0.01,repos_assis
972733,-2.09,-0.48,-11.14,0.01,0.01,0.02,repos_assis
972747,-2.20,-0.41,-11.11,0.01,0.02,0.02,repos_assis
972761,-2.18,-0.51,-11.05,0.00,0.06,0.03,repos_assis
972775,-1.48,-0.31,-11.63,0.04,0.02,0.00,repos_assis
972789,-2.19,0.56,-11.44,-0.03,0.10,0.06,repos_assis
972803,-2.27,-0.71,-10.77,0.02,0.06,-0.00,repos_assis
972817,-1.48,-0.88,-10.86,0.01,-0.00,0.02,repos_assis
972831,-2.19,-0.25,-11.50,-0.00,0.05,0.01,repos_assis
972845,-1.91,-0.10,-11.22,0.02,0.03,-0.01,repos_assis
972859,-1.93,-0.57,-11.11,0.02,0.02,-0.03,repos_assis
972873,-1.91,-0.49,-11.02,0.01,-0.00,-0.02,repos_assis
972887,-1.90,-0.45,-11.03,0.01,0.03,-0.03,repos_assis
972901,-1.89,-0.46,-11.13,0.01,0.01,-0.02,repos_assis
972915,-1.95,-0.49,-11.11,0.01,0.01,-0.02,repos_assis
972929,-2.01,-0.56,-11.13,0.01,-0.01,-0.02,repos_assis
972943,-2.12,-0.53,-11.03,0.01,-0.02,-0.02,repos_assis
972957,-2.20,-0.52,-11.03,0.00,-0.01,-0.02,repos_assis
972971,-2.30,-0.43,-11.06,0.00,0.02,-0.02,repos_assis
972985,-2.21,-0.39,-11.16,0.01,0.05,-0.02,repos_assis
972999,-2.08,-0.36,-11.11,0.01,0.06,-0.01,repos_assis
973013,-1.96,-0.39,-11.11,0.02,0.06,0.00,repos_assis
973027,-2.05,-0.41,-11.13,0.02,0.05,0.01,repos_assis
973041,-1.93,-0.48,-11.06,0.02,0.04,0.01,repos_assis
973055,-1.99,-0.49,-11.13,0.01,0.02,0.01,repos_assis
973069,-2.08,-0.48,-11.14,0.01,0.02,0.01,repos_assis
973083,-2.08,-0.48,-11.05,0.01,0.02,0.00,repos_assis
973097,-2.06,-0.48,-11.09,0.01,0.03,-0.00,repos_assis
973111,-2.02,-0.46,-11.09,0.01,0.04,-0.00,repos_assis
