timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,label
5619453,-1.86,-0.59,-10.48,-0.06,-0.23,0.32,frisson
5619467,-2.3,-0.5,-10.64,-0.01,-0.89,0.34,frisson
5619481,-3.08,-0.52,-10.56,0.03,-1.4,0.35,frisson
5619495,-4.66,-0.46,-10.26,0.06,-1.63,0.35,frisson
5619509,-8.24,-0.76,-9.72,0.06,-0.84,0.3,frisson
5619523,-8.76,-0.79,-9.94,-0.02,0.15,0.21,frisson
5619537,-9.78,-0.85,-9.84,-0.13,1.56,0.12,frisson
5619551,-6.76,-0.74,-10.36,-0.2,2.43,0.03,frisson
5619565,-3.63,-0.53,-10.73,-0.2,2.62,0.01,frisson
5619579,-0.52,-0.42,-10.93,-0.13,1.88,0.01,frisson
5619593,0.4,-0.19,-11.27,-0.02,0.62,0.06,frisson
5619607,-0.25,-0.22,-11.29,0.06,-0.53,0.09,frisson
5619621,-1.65,-0.27,-11.16,0.1,-1.46,0.1,frisson
5619635,-4.1,-0.28,-10.61,0.12,-1.77,0.1,frisson
5619649,-6.82,-0.39,-10.28,0.1,-1.32,0.06,frisson
5619663,-9.14,-0.53,-9.87,0.04,-0.09,-0.02,frisson
5619677,-7.5,-0.66,-10.34,-0.07,1.05,-0.1,frisson
5619691,-4.84,-0.54,-10.8,-0.1,1.62,-0.13,frisson
5619705,-1.96,-0.37,-11.26,-0.06,1.43,-0.12,frisson
5619719,-0.44,-0.43,-11.29,0.03,0.61,-0.09,frisson
5619733,-0.58,-0.31,-11.49,0.12,-0.35,-0.05,frisson
5619747,-1.66,-0.28,-11.5,0.19,-1.22,-0.01,frisson
5619761,-3.31,-0.25,-11.22,0.23,-1.65,0.01,frisson
5619775,-6.56,-0.46,-10.61,0.24,-1.37,-0.0,frisson
5619789,-9.34,-0.59,-9.74,0.16,-0.06,-0.1,frisson
5619803,-8.39,-0.84,-9.94,0.01,1.19,-0.23,frisson
5619817,-6.54,-0.71,-10.43,-0.08,2.13,-0.28,frisson
5619831,-3.53,-0.41,-11.09,-0.08,2.46,-0.3,frisson
5619845,-1.97,-0.4,-11.33,0.0,2.21,-0.27,frisson
5619859,-0.33,-0.34,-11.4,0.09,1.55,-0.24,frisson
5619873,-0.14,-0.19,-11.27,0.18,0.6,-0.2,frisson
5619887,-0.4,-0.3,-11.04,0.24,-0.32,-0.18,frisson
5619901,-1.19,-0.45,-10.94,0.27,-1.14,-0.17,frisson
5619915,-2.69,-0.48,-10.66,0.26,-1.57,-0.16,frisson
5619929,-5.79,-0.71,-10.43,0.24,-1.26,-0.16,frisson
5619943,-7.68,-0.87,-9.98,0.16,-0.03,-0.24,frisson
5619957,-6.73,-0.96,-10.4,0.07,0.96,-0.31,frisson
5619971,-4.37,-1.01,-10.82,0.02,1.63,-0.33,frisson
5619985,-1.67,-0.96,-11.14,0.03,1.61,-0.31,frisson
5619999,-0.14,-0.92,-11.33,0.09,1.08,-0.28,frisson
5620013,0.19,-0.8,-11.55,0.17,0.22,-0.24,frisson
5620027,-0.22,-0.72,-11.64,0.25,-0.66,-0.2,frisson
5620041,-1.81,-0.83,-11.43,0.28,-1.23,-0.18,frisson
5620055,-3.34,-0.92,-10.97,0.27,-1.44,-0.17,frisson
5620069,-6.77,-0.99,-10.38,0.22,-0.79,-0.19,frisson
5620083,-8.12,-1.05,-10.09,0.11,0.42,-0.28,frisson
5620097,-6.99,-1.12,-10.57,0.0,1.54,-0.36,frisson
