timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,label
1079679,-2.96,8.66,-4.35,0.02,0.02,-0.01,repos_initial
1079693,-2.91,8.62,-4.29,0.02,0.02,-0.00,repos_initial
1079707,-3.00,8.69,-4.40,0.01,0.03,0.00,repos_initial
1079721,-2.99,8.71,-4.30,0.01,0.05,0.00,repos_initial
1079735,-3.01,8.67,-4.32,0.01,0.06,0.01,repos_initial
1079749,-2.92,8.69,-4.36,0.00,0.06,0.01,repos_initial
1079763,-2.92,8.69,-4.33,0.01,0.05,0.01,repos_initial
1079777,-2.98,8.68,-4.36,0.01,0.04,0.01,repos_initial
1079791,-3.01,8.64,-4.33,0.00,0.03,0.00,repos_initial
1079805,-3.03,8.61,-4.33,0.01,0.03,0.00,repos_initial
1079819,-3.06,8.68,-4.40,0.01,0.03,0.00,repos_initial
1079833,-3.01,8.75,-4.35,0.01,0.02,-0.00,repos_initial
1079847,-3.00,8.77,-4.36,0.01,0.02,-0.00,repos_initial
1079861,-3.01,8.78,-4.36,0.02,0.02,-0.01,repos_initial
1079875,-3.03,8.73,-4.31,0.01,0.02,-0.01,repos_initial
1079889,-3.08,8.75,-4.36,0.01,0.03,-0.01,repos_initial
1079903,-3.02,8.66,-4.36,0.00,0.05,-0.00,repos_initial
1079917,-3.00,8.63,-4.45,-0.00,0.07,0.00,repos_initial
1079931,-2.91,8.67,-4.43,0.00,0.08,0.01,repos_initial
1079945,-2.98,8.68,-4.42,0.01,0.07,0.02,repos_initial
1079959,-3.01,8.68,-4.39,0.02,0.05,0.02,repos_initial
1079973,-3.03,8.68,-4.42,0.02,0.04,0.01,repos_initial
1079987,-2.98,8.68,-4.38,0.03,0.03,-0.00,repos_initial
1080001,-2.97,8.71,-4.39,0.03,0.03,-0.01,repos_initial
1080015,-3.01,8.71,-4.31,0.03,0.02,-0.02,repos_initial
1080029,-3.04,8.66,-4.25,0.02,0.03,-0.01,repos_initial
1080043,-3.08,8.66,-4.25,0.02,0.04,-0.00,repos_initial
1080057,-3.01,8.68,-4.28,0.01,0.05,0.00,repos_initial
1080071,-3.02,8.72,-4.29,0.01,0.05,0.00,repos_initial
1080085,-2.95,8.68,-4.32,0.00,0.05,-0.00,repos_initial
1080099,-3.00,8.69,-4.31,-0.00,0.05,-0.01,repos_initial
1080113,-3.01,8.67,-4.34,-0.00,0.04,-0.01,repos_initial
1080127,-3.00,8.66,-4.36,-0.00,0.04,-0.02,repos_initial
1080141,-2.90,8.71,-4.36,0.00,0.04,-0.01,repos_initial
1080155,-2.90,8.74,-4.47,0.01,0.04,-0.01,repos_initial
1080169,-2.93,8.74,-4.43,0.01,0.03,-0.00,repos_initial
1080183,-2.99,8.72,-4.39,0.02,0.03,0.00,repos_initial
1080197,-2.99,8.69,-4.41,0.02,0.03,0.00,repos_initial
1080211,-2.95,8.69,-4.41,0.02,0.05,-0.00,repos_initial
1080225,-2.86,8.68,-4.40,0.02,0.05,-0.00,repos_initial
1080239,-2.92,8.68,-4.34,0.02,0.04,0.00,repos_initial
1080253,-2.98,8.68,-4.29,0.02,0.04,0.01,repos_initial
1080267,-3.02,8.67,-4.33,0.02,0.05,0.01,repos_initial
1080281,-3.05,8.71,-4.35,0.02,0.06,0.01,repos_initial
1080295,-2.98,8.65,-4.36,0.01,0.06,0.01,repos_initial
1080309,-2.93,8.65,-4.34,0.01,0.05,0.00,repos_initial
1080323,-3.02,8.66,-4.30,0.01,0.05,-0.00,repos_initial
1080337,-3.04,8.65,-4.36,0.01,0.05,-0.01,repos_initial
1080351,-3.02,8.70,-4.36,0.01,0.05,-0.01,repos_initial
1080365,-2.96,8.71,-4.31,0.02,0.04,-0.01,repos_initial
