timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,label
1554692,-0.81,6.02,-8.79,-0.19,0.18,0.24,repos
1554706,-0.46,5.98,-8.49,-0.26,0.24,0.22,repos
1554720,-0.00,6.12,-8.45,-0.29,0.39,0.22,repos
1554734,0.24,6.38,-8.60,-0.29,0.48,0.22,repos
1554748,0.26,6.26,-8.58,-0.37,0.53,0.22,repos
1554762,0.29,6.22,-8.62,-0.40,0.48,0.22,repos
1554776,0.47,6.24,-8.74,-0.40,0.37,0.22,repos
1554790,0.50,6.42,-8.94,-0.39,0.23,0.22,repos
1554804,0.42,6.55,-9.01,-0.38,0.10,0.22,repos
1554818,0.06,6.61,-9.21,-0.35,0.04,0.22,repos
1554832,-0.20,6.70,-9.16,-0.31,0.07,0.23,repos
1554846,-0.30,6.77,-9.05,-0.26,0.14,0.24,repos
1554860,-0.23,6.60,-9.05,-0.22,0.23,0.25,repos
1554874,-0.20,6.55,-8.60,-0.15,0.39,0.24,repos
1554888,0.73,6.60,-8.53,-0.15,0.40,0.24,repos
1554902,0.93,6.58,-8.77,-0.14,0.43,0.22,repos
1554916,0.63,6.64,-8.63,-0.07,0.53,0.22,repos
1554930,0.81,6.68,-8.80,-0.13,0.49,0.23,repos
1554944,0.75,6.72,-8.67,-0.10,0.53,0.24,repos
1554958,0.88,6.91,-8.47,-0.13,0.51,0.25,repos
1554972,0.91,6.86,-8.49,-0.14,0.51,0.25,repos
1554986,0.80,6.86,-8.33,-0.17,0.50,0.26,repos
1555000,0.86,6.85,-8.26,-0.20,0.54,0.27,repos
1555014,1.02,6.94,-8.34,-0.23,0.63,0.28,repos
1555028,0.99,6.98,-8.43,-0.27,0.73,0.28,repos
1555042,1.16,6.99,-8.73,-0.29,0.85,0.29,repos
1555056,1.47,7.11,-8.79,-0.31,0.95,0.31,repos
1555070,1.69,7.19,-8.48,-0.33,0.97,0.32,repos
1555084,2.04,7.10,-8.08,-0.32,0.90,0.33,repos
1555098,2.23,7.08,-7.83,-0.31,0.79,0.32,repos
1555112,2.34,6.94,-7.87,-0.28,0.61,0.31,repos
1555126,2.33,7.26,-8.11,-0.27,0.40,0.30,repos
1555140,2.23,7.09,-8.39,-0.26,0.21,0.30,repos
1555154,1.83,7.31,-8.47,-0.25,0.13,0.31,repos
1555168,1.48,7.21,-8.56,-0.22,0.11,0.32,repos
1555182,1.34,7.29,-8.12,-0.18,0.21,0.33,repos
1555196,1.26,7.02,-7.98,-0.15,0.40,0.34,repos
1555210,1.45,6.96,-7.92,-0.13,0.62,0.33,repos
1555224,1.82,7.12,-8.06,-0.11,0.79,0.32,repos
1555238,2.13,7.08,-7.90,-0.08,0.84,0.30,repos
1555252,2.36,7.06,-7.97,-0.05,0.78,0.29,repos
1555266,2.63,7.01,-8.06,-0.03,0.71,0.29,repos
1555280,2.59,7.11,-8.05,-0.02,0.63,0.31,repos
1555294,1.68,7.06,-7.99,0.03,0.59,0.37,repos
1555308,1.55,6.82,-8.02,0.02,0.87,0.43,repos
1555322,2.04,6.81,-7.73,0.01,1.21,0.45,repos
1555336,2.89,6.83,-7.50,0.01,1.43,0.41,repos
1555350,3.37,6.90,-7.34,-0.01,1.44,0.37,repos
1555364,3.99,6.81,-7.42,-0.04,1.35,0.36,repos
1555483,2.15,7.29,-7.19,0.10,1.91,0.39,repos
1555497,3.19,6.95,-7.23,0.17,2.47,0.40,repos
1555511,5.60,6.78,-7.02,0.18,2.56,0.39,repos
1555525,7.35,6.79,-6.80,0.14,2.05,0.38,repos
1555539,8.11,6.65,-6.48,0.07,1.21,0.35,repos
1555553,5.83,7.15,-6.43,0.04,0.74,0.34,repos
1555567,3.54,6.90,-6.59,0.08,0.95,0.38,repos
1555581,4.23,7.00,-6.73,0.12,1.36,0.40,repos
1555600,6.76,6.46,-6.26,0.12,1.52,0.36,repos
1555614,8.06,6.28,-5.90,0.06,1.10,0.32,repos
1555628,7.80,6.56,-5.80,-0.03,0.53,0.27,repos
1555642,6.66,6.58,-6.10,-0.08,0.18,0.25,repos
1555656,5.33,6.85,-6.27,-0.09,0.20,0.27,repos
1555670,4.98,6.84,-6.29,-0.07,0.45,0.29,repos
1555684,5.58,6.90,-6.12,-0.03,0.77,0.28,repos
1555698,6.06,6.69,-5.83,-0.00,0.92,0.28,repos
1555712,6.72,6.69,-5.88,0.00,0.91,0.27,repos
1555726,5.95,6.68,-5.84,0.03,0.93,0.28,repos
1555740,6.09,6.82,-6.01,0.05,0.98,0.30,repos
1555754,6.85,6.52,-5.95,0.05,0.99,0.30,repos
1555768,7.70,6.37,-5.71,0.02,0.80,0.26,repos
1555782,7.03,6.52,-5.46,-0.00,0.59,0.24,repos
1555796,6.35,6.66,-5.39,-0.00,0.56,0.22,repos
1555810,6.16,6.50,-5.57,0.02,0.72,0.20,repos
